Form Submitted,Name of Market,County,GPS Latitude,GPS Longitude,GPS Accuracy,Market Locations:  Distance to nearest Urban Centre (Km)
2015/05/17 1:45:17 PM,Mugumo Market,Kisii,-0.6038,34.6858,14,30
2015/05/17 2:13:17 PM,Mogumi Market,Kisii,-0.6039,34.6862,7,18
2015/06/03 11:03:23 AM,Riat Animal Market,Kisumu,-0.0620,34.4376,5,15
2015/05/04 7:24:48 AM,Kyuso Market,Kitui,-0.5566,38.2120,11,12
2015/05/04 10:01:56 AM,2,Kitui,-0.9343,38.0610,4,2
2015/05/04 11:12:20 AM,Kilwe Market,Kitui,-0.9328,38.0586,13,
2015/05/04 11:26:28 AM,Kwavonza Market 1,Kitui,-1.3848,37.8299,4,9
2015/05/04 12:42:49 PM,Mwingi Market,Kitui,-0.9348,38.0567,4,1
2015/05/04 12:47:15 PM,Kivou Market,Kitui,-0.9346,38.0566,5,2
2015/05/04 1:19:56 PM,Kwa Vonza Vegetables Market,Kitui,-1.3825,37.8276,12,1
2015/05/04 2:04:17 PM,Mwingi Farmers Market,Kitui,-0.9337,38.0567,9,
2015/05/04 2:23:08 PM,Mavokoo market,Kitui,-0.9325,38.0545,4,2
2015/05/04 5:21:15 PM,Mwingi animal market,Kitui,-0.9316,38.0507,8,2
2015/05/04 5:22:05 PM,Kivou Goat Yard,Kitui,-0.9302,38.0524,7,3
2015/05/05 8:30:54 AM,Kiwauwi Market,Kitui,-0.9334,38.0537,6,3
2015/05/05 9:31:15 AM,Mavoou market,Kitui,-0.9336,38.0539,4,
2015/05/05 9:37:00 AM,Kiusyani Market,Kitui,-1.4733,37.8353,5,4
2015/05/05 10:52:02 AM,Mavukoni Open Air Market,Kitui,-0.4148,38.2530,12,6
2015/05/05 11:36:24 AM,Kabati,Kitui,-1.2345,37.9159,3,25
2015/05/05 1:31:08 PM,Kolovani Modern Market,Kitui,-1.4733,37.8373,11,
2015/05/05 3:03:49 PM,Kivuli Market,Kitui,-1.4730,37.8352,4,
2015/05/05 4:55:25 PM,Kiselu Market,Kitui,-0.9319,38.0526,7,1
2015/05/05 5:06:11 PM,Wakiveu Market,Kitui,-0.9305,38.0526,4,
2015/05/06 9:03:31 AM,Kisulu Donkey Market,Kitui,-0.9287,38.0500,4,2
2015/05/06 9:04:00 AM,Kwavonza Goat Market,Kitui,-0.9315,38.0526,6,3
2015/05/06 9:05:50 AM,Kivendei council cattle market,Kitui,-0.9307,38.0527,6,2
2015/05/06 9:15:49 AM,Kitui Central Market,Kitui,-1.3675,38.0081,8,2
2015/05/06 11:02:44 AM,Gai Open Air Market (For foodstuff and Goats),Kitui,-0.6074,38.1916,4,19
2015/05/06 11:57:45 AM,Mwingi 1 Market,Kitui,-0.9337,38.0575,8,1
2015/05/06 3:04:52 PM,Katutu,Kitui,-1.1850,37.8196,14,35
2015/05/06 3:28:12 PM,Mwiboni Kivou Market,Kitui,-0.9320,38.0534,6,5
2015/05/06 4:03:04 PM,Musyani Market,Kitui,-0.9347,38.0560,8,2
2015/05/07 8:26:23 AM,Tulia Market,Kitui,-1.1869,37.9786,5,26
2015/05/07 9:05:15 AM,Kimangao Market (Goat Market),Kitui,-0.6132,38.1152,6,40
2015/05/07 9:33:22 AM,Kitui Upper Market,Kitui,-1.3684,38.0086,8,1
2015/05/07 9:49:01 AM,Ndunguni Market,Kitui,-1.4926,37.8699,14,
2015/05/07 10:27:53 AM,Majengo Market,Kitui,-1.3754,37.9951,5,2
2015/05/07 10:34:15 AM,Kalundu Market,Kitui,-1.3570,38.0074,6,2
2015/05/07 10:42:00 AM,Kalundu Open Air Market,Kitui,-1.3576,38.0083,8,2
2015/05/07 10:52:30 AM,Kalundu Market,Kitui,-1.3595,38.0100,6,2
2015/05/07 10:55:21 AM,Kamuli Market,Kitui,-1.4904,37.8709,4,
2015/05/07 11:30:55 AM,Mwingi B market cereals,Kitui,-0.9352,38.0574,12,23
2015/05/07 12:32:02 PM,Kamuongo Market,Kitui,-0.7124,38.0788,5,2
2015/05/07 1:09:23 PM,Katse Market,Kitui,-0.5059,38.0821,4,49
2015/05/07 2:19:26 PM,Mumoni Goat Market,Kitui,-0.5077,38.0809,6,46
2015/05/07 2:38:11 PM,Mulutu,Kitui,-1.3552,37.9508,5,5
2015/05/07 3:53:04 PM,Syongila,Kitui,-1.3354,37.9874,8,3
2015/05/07 4:00:58 PM,Chuluni Market,Kitui,-1.4194,38.0421,11,2
2015/05/08 10:22:57 AM,Mathooa Market,Kitui,-0.7132,38.0795,4,
2015/05/08 10:25:47 AM,Tanganyika Market,Kitui,-1.3822,37.8276,7,1
2015/05/08 10:30:18 AM,Kyamusyan Open Market,Kitui,-1.5402,37.8667,15,9
2015/05/08 10:40:04 AM,Vonza Market for chicken And Green Grocers,Kitui,-1.3840,37.8293,8,1
2015/05/08 10:54:10 AM,Mwingi livestock subcounty office,Kitui,-0.9297,38.0602,12,
2015/05/08 12:03:27 PM,Katulani,Kitui,-1.4942,37.9459,6,50
2015/05/08 12:21:18 PM,Katuluni Market,Kitui,-1.4948,37.9459,13,2
2015/05/08 12:59:08 PM,Museve Market,Kitui,-1.3253,38.0630,7,20
2015/05/08 1:40:35 PM,Matinda Market,Kitui,-1.5158,37.9392,7,2
2015/05/08 1:56:09 PM,Kavumbuni,Kitui,-1.5402,37.9272,12,22
2015/05/08 3:08:59 PM,Matinyani,Kitui,-1.2846,37.9314,5,
2015/05/08 4:00:57 PM,Kwa Muli Mrkt,Kitui,-1.4571,37.9690,6,1
2015/05/08 4:21:00 PM,Kitui Upper Market,Kitui,-1.3575,38.0084,8,2
2015/05/08 5:15:58 PM,Kilimbitini Market,Kitui,-1.3822,37.8283,5,10
2015/05/08 5:24:55 PM,Kilui Open Market,Kitui,-1.3829,37.8283,6,8
2015/05/09 8:44:32 AM,Mbitini Market,Kitui,-1.5924,38.1181,12,10
2015/05/09 9:48:21 AM,Ngaaie Market,Kitui,-0.6627,38.2312,5,
2015/05/09 9:49:10 AM,Ngaaie Market,Kitui,-0.6626,38.2314,5,4
2015/05/09 10:36:28 AM,Mosa Market,Kitui,-1.6132,38.0548,15,
2015/05/09 12:31:32 PM,Ngenuka nenda,Kitui,-1.3655,38.0364,9,3
2015/05/09 2:25:43 PM,Kisasi Market,Kitui,-1.5296,38.0235,7,10
2015/05/09 2:44:29 PM,Kisasi Market,Kitui,-1.5276,38.0230,6,10
2015/05/09 4:24:56 PM,Mbitini Market,Kitui,-1.5879,38.1128,11,12
2015/05/11 8:57:53 AM,Kiilu Market,Kitui,-1.4678,37.8363,7,
2015/05/11 9:25:14 AM,Kilome Mti,Kitui,-0.9335,38.0579,12,3
2015/05/11 10:46:09 AM,Miambani Upper Market,Kitui,-1.2620,38.1116,6,50
2015/05/11 10:48:12 AM,"Miambani-Lower Market,Kitui.",Kitui,-1.2621,38.1117,14,50
2015/05/11 11:28:01 AM,Katse Market,Kitui,-0.5059,38.0822,6,0
2015/05/11 12:05:58 PM,Ndatani Market,Kitui,-0.9329,38.0542,5,2
2015/05/11 12:06:26 PM,Ngomeni B Market,Kitui,-0.9325,38.0541,6,
2015/05/11 12:59:55 PM,Kakeani Market,Kitui,-1.1502,37.9433,12,
2015/05/11 1:45:28 PM,Mwingi Sub-County Market,Kitui,-0.9348,38.0567,4,1
2015/05/11 3:04:26 PM,Waita Market,Kitui,-0.9308,38.0527,5,7
2015/05/12 8:10:58 AM,Kaliwa Goat Market,Kitui,-0.7803,38.0940,4,14
2015/05/12 8:54:31 AM,Kalungya,Kitui,-1.3660,38.0090,4,0
2015/05/12 10:20:20 AM,Ngomeni Market,Kitui,-0.6506,38.4050,4,2
2015/05/12 10:22:55 AM,"Kakuyu Market,Mumoni",Kitui,-0.6963,38.0142,12,8
2015/05/12 10:42:11 AM,Kunda Kitu,Kitui,-1.3843,37.9411,4,1
2015/05/12 10:44:26 AM,Ithiano Mrkt,Kitui,-1.3844,37.9411,5,1
2015/05/12 11:51:57 AM,Kalawa Market,Kitui,-0.7780,38.0936,10,46
2015/05/12 11:58:22 AM,Kalatine Market,Kitui,-0.6683,38.0018,20,10
2015/05/12 12:03:01 PM,Itoleka,Kitui,-1.4316,37.9404,10,25
2015/05/12 12:50:20 PM,Kavisuni Market,Kitui,-1.6793,37.9235,14,20
2015/05/12 1:42:46 PM,Ithumbi Market,Kitui,-0.9316,38.0531,7,
2015/05/12 1:44:19 PM,Kanziani Market,Kitui,-0.9316,38.0531,9,
2015/05/12 1:56:03 PM,Itiko market,Kitui,-0.9308,38.0526,12,25
2015/05/12 2:03:16 PM,Kivou B Market,Kitui,-0.9321,38.0542,8,2
2015/05/12 2:08:08 PM,Usovio Livestock Market,Kitui,-0.9322,38.0534,6,
2015/05/12 2:12:04 PM,kakuuni,Kitui,-1.4634,37.9399,5,32
2015/05/12 2:25:20 PM,Kaaliu Market,Kitui,-0.6504,38.4054,4,
2015/05/12 2:33:19 PM,Kitui Upper Stage Market,Kitui,-1.3696,38.0106,5,2
2015/05/12 2:50:22 PM,Ngengeka,Kitui,-1.4188,37.9242,4,42
2015/05/12 2:53:48 PM,Lower Stage Market.,Kitui,-1.3692,38.0109,4,500
2015/05/12 2:57:07 PM,Nuu Market,Kitui,-0.9264,38.0499,4,
2015/05/12 3:06:02 PM,Bangwani Market,Kitui,-0.5277,38.0993,12,49
2015/05/12 3:13:52 PM,"Kavyeke Livestock Market, Kathoka",Kitui,-0.9301,38.0517,8,15
2015/05/12 4:22:58 PM,Nzambani Market,Kitui,-1.4199,38.0423,5,
2015/05/13 9:01:50 AM,Yumbu goat market,Kitui,-0.9305,38.0527,15,36
2015/05/13 9:23:22 AM,Waite Market,Kitui,-0.9338,38.0554,13,1
2015/05/13 9:42:54 AM,Kieni Market,Kitui,-0.9354,38.0568,14,
2015/05/13 9:49:23 AM,Kivou Hen Market,Kitui,-0.9351,38.0610,8,4
2015/05/13 10:14:36 AM,Kunda Kindu,Kitui,-1.3700,38.0104,4,0
2015/05/13 11:06:02 AM,Kangweni Market,Kitui,-1.4655,38.0701,6,
2015/05/13 11:57:19 AM,Tulia Market,Kitui,-1.1867,37.9783,11,27
2015/05/13 11:58:01 AM,Katse Animal Market(Cattle),Kitui,-0.5044,38.0833,8,0
2015/05/13 1:15:44 PM,Kisasi,Kitui,-1.5286,38.0237,13,2
2015/05/13 2:20:47 PM,Kathoka Livestock Market,Kitui,-0.9325,38.0531,13,8
2015/05/13 2:59:48 PM,Kikasa,Kitui,-1.5282,38.0230,4,1
2015/05/13 3:25:57 PM,Nzewani Town,Kitui,-1.4422,38.0738,10,
2015/05/13 3:58:50 PM,Mamole Open Market,Kitui,-1.4747,37.8386,7,
2015/05/13 5:26:51 PM,Kamandio Market,Kitui,-1.1672,38.0912,13,60
2015/05/14 8:04:21 AM,Nzangathi Market,Kitui,-1.5077,38.0914,4,1
2015/05/14 9:15:59 AM,Kyeni Livestock Market,Kitui,-0.9343,38.0604,8,
2015/05/14 10:08:07 AM,Kiluwe Kivoi Market B,Kitui,-0.9250,38.0445,5,2
2015/05/14 10:47:39 AM,Ngungi market,Kitui,-0.9313,38.0531,15,25
2015/05/14 10:55:24 AM,Kitise market,Kitui,-0.9328,38.0545,5,42
2015/05/14 11:03:30 AM,Ciampiu Market,Kitui,-0.3107,38.0251,5,60
2015/05/14 11:14:50 AM,Cimpiu Goat Market,Kitui,-0.3130,38.0251,6,50
2015/05/14 11:28:31 AM,Proposed Nthongoni Livestock Market,Kitui,-1.6008,37.8251,10,
2015/05/14 11:29:11 AM,Mova proposed Market,Kitui,-1.6018,37.8255,5,
2015/05/14 12:37:24 PM,Inyuu Market,Kitui,-1.4186,38.1477,7,2
2015/05/14 2:47:14 PM,Prison,Kitui,-1.3638,38.0117,9,1
2015/05/14 2:57:19 PM,Gatoroni Goat Market,Kitui,-0.3554,38.0513,6,49
2015/05/14 4:16:08 PM,Kabati,Kitui,-1.2345,37.9152,8,0
2015/05/14 4:30:13 PM,Katitika Crop Market,Kitui,-0.9324,38.0545,8,5
2015/05/14 5:10:08 PM,Zombe Banda Sheds Market,Kitui,-1.4430,38.2444,8,60
2015/05/14 5:14:41 PM,Nthongoni Market,Kitui,-1.6035,37.8259,13,20
2015/05/14 5:35:15 PM,Zombe Lower Market.,Kitui,-1.4414,38.2429,14,60
2015/05/15 7:32:43 AM,Thonoa Market,Kitui,-0.9337,38.0590,8,
2015/05/15 8:37:02 AM,Kaluma Livestock Market,Kitui,-0.9324,38.0545,6,2
2015/05/15 9:46:49 AM,mui Market,Kitui,-0.9346,38.0568,10,7
2015/05/15 10:05:08 AM,Musya Market,Kitui,-0.9337,38.0573,11,
2015/05/15 10:09:06 AM,Tseikuru LiveStock Market,Kitui,-0.3048,38.2150,5,97
2015/05/15 10:10:27 AM,Tseikuru livestock Market,Kitui,-0.3048,38.2150,4,97
2015/05/15 11:28:38 AM,Mutitu Upper Market.,Kitui,-1.2262,38.1898,6,80
2015/05/15 11:42:13 AM,Mutito Lower Market,Kitui,-1.2260,38.1897,6,80
2015/05/15 11:50:52 AM,Kimumbe Market,Kitui,-0.9353,38.0565,18,
2015/05/15 1:29:58 PM,Mutyangome,Kitui,-0.9318,38.0581,4,
2015/05/15 3:11:36 PM,Mutito Livestock Market Site,Kitui,-1.2320,38.1917,5,80
2015/05/16 8:42:52 AM,Tseikuru Maize Market,Kitui,-0.3079,38.2187,4,97
2015/05/16 8:47:27 AM,Mui Open Air Market,Kitui,-0.9302,38.0526,13,7
2015/05/16 9:02:28 AM,Tseikuru Market,Kitui,-0.3080,38.2184,10,97
2015/05/16 9:43:07 AM,Millenium Market,Kitui,-0.3079,38.2186,5,96
2015/05/16 11:33:40 AM,Inyuu Market,Kitui,-1.4186,38.1478,9,30
2015/05/16 12:27:27 PM,Thua Market.,Kitui,-1.4189,38.1477,4,60
2015/05/16 1:29:30 PM,Kiumoni Stock Market,Kitui,-1.4739,37.8076,13,9
2015/05/16 2:37:07 PM,Mutomo Market,Kitui,-1.8463,38.2076,11,0
2015/05/18 8:08:36 AM,Kitwini Market,Kitui,-0.9335,38.0538,6,
2015/05/18 8:43:13 AM,Kitavi Market,Kitui,-1.0400,37.8536,12,3
2015/05/18 9:17:05 AM,Winyezi Market,Kitui,-1.0313,37.8816,9,
2015/05/18 11:35:02 AM,Mikuyuni,Kitui,-1.1708,38.1527,8,12
2015/05/18 12:40:12 PM,Kwosuu,Kitui,-1.1897,38.1700,7,8
2015/05/18 12:41:14 PM,Mbondoni,Kitui,-0.9344,38.0486,4,
2015/05/18 1:44:53 PM,Syungani,Kitui,-1.1929,38.1726,10,10
2015/05/19 8:30:46 AM,Kitheani Market,Kitui,-0.9321,38.0542,5,
2015/05/19 9:33:10 AM,Kwakiloi Open Market,Kitui,-1.4735,37.8351,4,10
2015/05/19 11:52:47 AM,Syomikuku Market,Kitui,-0.9309,38.0526,7,
2015/05/19 11:55:23 AM,Nguutani Market,Kitui,-0.9350,38.0568,5,10
2015/05/19 11:58:50 AM,Ngurani 2 siovomo,Kitui,-0.9345,38.0571,6,12
2015/05/19 11:58:58 AM,Migwani Cattle Sale Yard Funding B European Union,Kitui,-0.9305,38.0522,12,3
2015/05/20 8:15:10 AM,Mwambui Livestock Market,Kitui,-0.9314,38.0526,6,4
2015/05/20 9:13:08 AM,Kisemo Market,Kitui,-0.9323,38.0528,12,2
2015/05/20 2:15:42 PM,Ikutha Market,Kitui,-2.0656,38.1783,12,
2015/05/20 2:41:11 PM,Tya Market,Kitui,-0.9385,38.0625,5,5
2015/05/21 8:39:04 AM,Ukasi Chicken Market,Kitui,-0.9342,38.0608,11,8
2015/05/21 9:52:54 AM,Masingani Open Market,Kitui,-1.4516,37.8334,7,12
2015/05/21 9:57:44 AM,Kiteuni Market,Kitui,-0.9351,38.0579,15,2
2015/05/21 10:40:59 AM,Sachala,Kitui,-0.9348,38.0568,4,15
2015/05/21 10:48:45 AM,Thanthi Ngutani market,Kitui,-0.9352,38.0574,4,15
2015/05/22 9:47:05 AM,Makiu Market,Kitui,-0.9324,38.0576,5,
2015/05/22 11:57:11 AM,Ngutani livestock Market,Kitui,-0.9301,38.0519,13,20
2015/05/22 12:27:41 PM,Open Air Market,Kitui,-0.9348,38.0562,4,
2015/05/22 12:39:12 PM,Konza Open Market,Kitui,-1.4512,37.8314,15,
2015/05/23 9:01:04 AM,Nondini Open Market,Kitui,-1.4735,37.8351,6,50
2015/05/24 10:50:38 AM,Open Air Market,Kitui,-0.9339,38.0553,6,
2015/05/25 8:58:29 AM,Kanyangi Open Market,Kitui,-1.7598,37.9097,7,1
2015/05/25 9:11:33 AM,Msafiri Market,Kitui,-0.9330,38.0535,5,2
2015/05/25 10:37:34 AM,Mingwani Market,Kitui,-1.0295,37.8904,5,
2015/05/25 11:38:45 AM,Kyome grocery market,Kitui,-0.9350,38.0608,6,
2015/05/25 12:28:00 PM,Proposed Kiusyani Mordern Market,Kitui,-1.7594,37.9096,15,
2015/05/25 12:40:05 PM,Nzambi Market,Kitui,-1.7593,37.9100,14,4
2015/05/25 2:48:57 PM,Kyome goat market,Kitui,-0.9318,38.0525,15,1
2015/05/25 3:01:44 PM,Kyome council market,Kitui,-0.9299,38.0527,4,36
2015/05/26 10:06:56 AM,Kanyangi Market,Kitui,-1.7594,37.9103,11,
2015/05/27 8:12:44 AM,Mingwani Market,Kitui,-0.9329,38.0540,6,9
2015/05/27 8:22:00 AM,Mingwani Soilo,Kitui,-0.9325,38.0544,11,4
2015/05/27 9:07:24 AM,Kwa Ngelu Market,Kitui,-1.7593,37.9094,11,6
2015/05/27 9:25:09 AM,Mingwani Modern Market,Kitui,-0.9354,38.0514,22,20
2015/05/27 11:01:34 AM,Syomakanda Market,Kitui,-1.7168,37.8778,6,
2015/05/27 1:06:30 PM,Kavumbuni Market,Kitui,-1.7047,37.8711,10,9
2015/05/27 2:33:18 PM,Nduinisya Open Market,Kitui,-1.7589,37.9095,7,6
2015/05/27 4:42:44 PM,Kilisa Market,Kitui,-1.7661,37.9097,5,1
2015/05/28 9:07:21 AM,Mumbuni markert,Kitui,-0.9352,38.0567,6,23
2015/05/28 9:39:28 AM,Kalulini Market,Kitui,-1.6481,37.8447,4,12
2015/05/28 10:10:07 AM,Ngutani Market,Kitui,-0.9346,38.0569,8,8
2015/05/28 11:13:06 AM,Siova Ngutani Market,Kitui,-0.9350,38.0573,5,8
2015/05/29 8:34:58 AM,Kiumoni Market,Kitui,-1.7594,37.9095,4,11
2015/05/29 8:37:42 AM,Kasoko Market,Kitui,-1.7595,37.9091,10,1
2015/05/29 8:41:32 AM,Misyii animal market,Kitui,-0.9347,38.0564,14,
2015/05/29 3:11:02 PM,Kitiki Market,Kitui,-0.9347,38.0566,5,
2015/06/02 8:17:18 AM,Kinonosa Market,Kitui,-0.9326,38.0546,6,1
2015/06/03 8:40:35 AM,Tanganyika Open Market,Kitui,-1.3828,37.8277,11,6
2015/06/03 1:45:09 PM,Kithukuni Open Market,Kitui,-1.3448,37.7874,9,8
2015/06/05 12:10:40 PM,Nzeluni Market,Kitui,-0.9375,38.0620,5,
2015/06/06 5:11:18 PM,Kamandio Market,Kitui,-0.9338,38.0580,6,
2015/03/30 3:20:33 PM,Kinango Auction Yard,Kwale,-4.1367,39.3181,7,96
2015/03/30 3:28:31 PM,Kinango Market Stalls,Kwale,-4.1379,39.3167,8,96
2015/03/30 3:32:18 PM,Kinango Open Air Market,Kwale,-4.1381,39.3163,9,96
2015/04/01 8:55:55 AM,Tiwi Market,Kwale,-4.2388,39.5760,5,
2015/04/01 3:04:22 PM,"Chandarana Supermarket,Diani",Kwale,-4.3078,39.5773,5,5
2015/04/01 3:30:38 PM,Tradewings Market,Kwale,-4.3028,39.5797,7,5
2015/04/01 4:37:17 PM,Uwanja Wa Jogoo,Kwale,-4.2788,39.5704,14,2
2015/04/01 5:28:25 PM,Leba Market,Kwale,-4.2856,39.5650,11,1
2015/04/02 11:05:25 AM,LUNGALUNGA MARKET,Kwale,-4.5529,39.1239,10,5
2015/04/04 8:37:31 AM,Pungu Slaughter House,Kwale,-4.1225,39.6307,6,25
2015/04/08 11:32:39 AM,Shree Green Grocer & Supermaket,Kwale,-4.3087,39.5770,4,2
2015/04/08 2:31:08 PM,SHIMBA HILLS MARKET,Kwale,-4.3650,39.4172,13,2
2015/04/09 3:05:13 PM,JASINI,Kwale,-4.6634,39.2061,6,6
2015/04/09 3:06:25 PM,Vanga market,Kwale,-4.6603,39.2197,5,95
2015/04/09 3:46:01 PM,Jimbo Fish Market,Kwale,-4.6777,39.2139,6,25
2015/04/10 4:38:27 PM,702948831,Kwale,-4.2538,39.1682,4,30
2015/04/13 2:47:20 PM,Vigurugani Auction yard,Kwale,-4.0414,39.1634,6,120
2015/04/13 2:52:35 PM,Vigurugani Market,Kwale,-4.0414,39.1629,6,120
2015/04/13 4:00:45 PM,Mwakijembe Market,Kwale,-4.1509,39.1069,11,145
2015/04/13 4:10:19 PM,Mwakijembe Auction Ring,Kwale,-4.1506,39.1076,13,145
2015/04/14 12:04:05 PM,MWANGULU MARKET,Kwale,-4.4121,39.1282,4,5
2015/04/15 10:28:32 AM,Kwale Market,Kwale,-4.1741,39.4509,6,0
2015/04/16 11:50:37 AM,Tiribe Market Location,Kwale,-4.3315,39.2512,12,50
2015/04/17 10:14:42 AM,Shimba Hills Market Centre,Kwale,-4.3655,39.4151,16,25
2015/04/17 1:33:21 PM,Kichakasimba Amkeni Collection Centre,Kwale,-4.3666,39.3513,12,25
2015/04/17 3:48:02 PM,Mailikubwa Market,Kwale,-3.7422,39.0628,14,90
2015/04/17 4:56:38 PM,New Samburu Market,Kwale,-3.7930,39.2646,7,80
2015/04/17 4:58:39 PM,Samburu Open Air Market,Kwale,-3.7943,39.2643,7,80
2015/04/17 5:03:14 PM,Samburu Stage Market,Kwale,-3.7949,39.2638,8,80
2015/04/20 11:50:54 AM,Mwaluvunga Farmers Produce Marketing Centre,Kwale,-4.3781,39.3661,14,25
2015/04/20 11:55:12 AM,Mnyenzeni Open Air Market,Kwale,-3.9885,39.4855,5,20
2015/04/20 11:56:51 AM,Mnyenzeni Auction Yard,Kwale,-3.9888,39.4855,10,20
2015/04/21 12:56:20 PM,Kidiani Fruit Farmers Collection Centre,Kwale,-4.3798,39.3886,6,
2015/04/21 3:37:51 PM,Kiwegu Open Air Market,Kwale,-4.6337,39.2033,12,30
2015/04/22 11:40:07 AM,Mwapala Collection centre,Kwale,-4.3209,39.4710,13,16
2015/04/22 1:19:45 PM,Boyani Collection centre,Kwale,-4.2965,39.4840,7,20
2015/04/23 11:37:29 AM,Mangawan Market,Kwale,-4.3756,39.2945,15,56
2015/04/23 12:03:39 PM,Kitulu Self Help Group Collection Centre,Kwale,-4.3756,39.2916,15,56
2015/04/23 1:37:40 PM,Kibuyuni Livestock Market,Kwale,-4.3992,39.3006,6,
2015/04/24 10:03:22 AM,Kwale Citrus Farmers Kapap Office,Kwale,-4.1814,39.4572,13,2
2015/04/24 2:17:34 PM,Waa Citrus Farmers Collection Centre,Kwale,-4.1905,39.5625,6,
2015/04/24 2:37:34 PM,Kombani Market,Kwale,-4.1984,39.5866,7,
2015/04/27 10:38:25 AM,"Mwabila Market,Mwavumbo",Kwale,-3.8550,39.3915,5,
2015/04/27 12:02:49 PM,Manyatta Farmers Produce Marketing Centre,Kwale,-4.3441,39.3747,7,29
2015/04/28 9:48:16 AM,Wasini Landing Site,Kwale,-4.6579,39.3657,13,56
2015/04/28 10:41:56 AM,Nyuma ya Maji Landing Site,Kwale,-4.6671,39.3700,4,56
2015/04/28 11:00:40 AM,Mkuguni Landing Site,Kwale,-4.6670,39.3726,4,56
2015/04/28 1:58:48 PM,Kibuyuni Fish Market,Kwale,-4.6479,39.3802,14,56
2015/03/31 2:53:55 PM,Ndavaya Market,Kwale,-4.2544,39.1681,11,121
2015/03/31 3:54:31 PM,Ndavaya Auction Ring,Kwale,-4.2535,39.1682,8,121
2015/03/31 10:17:11 AM,Kwale Market,Kwale,-4.1750,39.4522,5,2
2015/03/31 11:19:25 AM,Ibiza Market,Kwale,-4.2902,39.5650,9,1
2015/03/30 10:34:08 AM,Matanya Market,Laikipia,-0.0638,36.9569,4,0
2015/03/30 2:52:20 PM,Nanyuki New Market,Laikipia,0.0164,37.0756,9,0
2015/04/21 12:06:50 PM,Wiyumiririe Market,Laikipia,-0.0790,36.5796,4,2
2015/04/22 3:12:26 PM,Annex Market,Laikipia,0.0338,36.3605,11,0
2015/04/23 11:28:20 AM,Soko ya Mboga Laikipia,Laikipia,0.0331,36.3610,9,1
2015/04/27 4:46:17 PM,Rumuruti Market,Laikipia,0.2601,36.5383,6,0
2015/04/28 3:50:05 PM,Karuga Market,Laikipia,0.0412,36.2987,4,0
2015/04/29 7:55:40 AM,Marmanet Market,Laikipia,0.1749,36.3816,11,0
2015/05/05 9:11:29 AM,Salama Market,Laikipia,0.1296,36.4883,12,
2015/05/12 11:51:24 AM,Karandi Market,Laikipia,-0.0640,36.7995,7,0
2015/05/12 12:59:13 PM,Ngarengiro Market,Laikipia,-0.1338,36.8640,4,0
2015/05/13 12:51:31 PM,Kia Maina Market,Laikipia,0.0603,36.3603,9,0
2015/05/13 3:59:20 PM,Karuga,Laikipia,0.0426,36.2981,11,0
2015/05/15 10:13:52 AM,Soko Mjinga,Laikipia,0.4139,36.3211,4,0
2015/05/15 1:13:19 PM,Karandi Market,Laikipia,0.2795,36.3166,4,
2015/05/15 2:00:53 PM,Karandi Centre,Laikipia,0.2791,36.3167,8,0
2015/05/15 2:49:21 PM,Muthengera Market,Laikipia,0.2103,36.3230,6,30
2015/05/15 3:05:47 PM,Upper Muthengera Market,Laikipia,0.2167,36.3159,8,
2015/05/18 11:15:44 AM,Sipili Market,Laikipia,0.4068,36.3788,5,0
2015/05/19 10:44:46 AM,Matwiku,Laikipia,0.4650,36.2862,8,
2015/05/19 3:49:09 PM,Kwanjiku Market,Laikipia,0.1495,36.3708,8,32
2015/05/20 11:23:30 AM,New Narket,Laikipia,-0.1031,36.7832,6,
2015/05/21 9:06:22 AM,Kiamburi Market,Laikipia,0.0262,37.0672,4,0
2015/05/21 9:12:08 AM,Thingithu Market,Laikipia,0.0274,37.0659,5,0
2015/05/21 12:14:04 PM,Naibor Market,Laikipia,0.1681,37.0217,14,0
2015/05/23 11:35:07 AM,Ilpolei,Laikipia,0.3605,37.0747,12,0
2015/05/23 12:26:22 PM,Ilpolei,Laikipia,0.3596,37.0749,5,0
2015/05/25 3:24:04 PM,Sosian,Laikipia,0.2111,36.3867,7,65
2015/05/26 9:44:19 AM,Makutano l,Laikipia,0.0204,36.4553,6,12
2015/06/03 12:33:00 PM,Rimunga,Laikipia,0.4009,37.1675,11,70
2015/03/31 10:39:22 AM,Old Market Open Air,Laikipia,0.0143,37.0707,14,1
2015/03/31 10:56:13 AM,Nanyuki Old Market Stall,Laikipia,0.0137,37.0701,6,1
2015/05/13 11:00:34 AM,Lamu Old Fish & Meat Market,Lamu,-2.2695,40.9023,13,0
2015/05/13 11:01:54 AM,Lamu Market,Lamu,-2.2697,40.9024,9,0
2015/05/14 10:16:01 AM,Al Razak Cold Store,Lamu,-2.2799,40.9076,9,1
2015/05/14 10:41:28 AM,Lamu Ginners Company Ltd,Lamu,-2.2850,40.9108,8,
2015/05/14 10:56:31 AM,Shella Fish Market,Lamu,-2.2911,40.9140,6,1
2015/05/15 10:06:36 AM,Mokowe Fish Market,Lamu,-2.2429,40.8700,12,3
2015/05/15 10:35:01 AM,Mokowe Cattle Auction Yard,Lamu,-2.2308,40.8414,8,
2015/05/16 8:20:02 AM,Mtangawandha Fish Market,Lamu,-2.1239,40.9648,11,80
2015/05/16 9:53:19 AM,Kizingitini Fish Market,Lamu,-2.0681,41.1455,12,140
